       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
14 Sep 2022 18:48:00.000            -13704.577868             20413.187765              9280.991560
14 Sep 2022 18:49:00.000            -13691.663981             20338.764823              9457.946397
14 Sep 2022 18:50:00.000            -13678.586770             20263.009359              9634.153385
14 Sep 2022 18:51:00.000            -13665.358503             20185.924296              9809.598476
14 Sep 2022 18:52:00.000            -13651.991437             20107.512748              9984.267681
14 Sep 2022 18:53:00.000            -13638.497808             20027.778021             10158.147069
14 Sep 2022 18:54:00.000            -13624.889835             19946.723615             10331.222769
14 Sep 2022 18:55:00.000            -13611.179715             19864.353222             10503.480973
14 Sep 2022 18:56:00.000            -13597.379622             19780.670724             10674.907935
14 Sep 2022 18:57:00.000            -13583.501702             19695.680193             10845.489974
14 Sep 2022 18:58:00.000            -13569.558073             19609.385894             11015.213474
14 Sep 2022 18:59:00.000            -13555.560822             19521.792281             11184.064884
14 Sep 2022 19:00:00.000            -13541.522001             19432.903997             11352.030725
14 Sep 2022 19:01:00.000            -13527.453630             19342.725874             11519.097582
14 Sep 2022 19:02:00.000            -13513.367686             19251.262932             11685.252113
14 Sep 2022 19:03:00.000            -13499.276108             19158.520379             11850.481049
14 Sep 2022 19:04:00.000            -13485.190793             19064.503609             12014.771189
14 Sep 2022 19:05:00.000            -13471.123589             18969.218205             12178.109411
14 Sep 2022 19:06:00.000            -13457.086299             18872.669931             12340.482664
14 Sep 2022 19:07:00.000            -13443.090677             18774.864740             12501.877975
14 Sep 2022 19:08:00.000            -13429.148421             18675.808765             12662.282448
14 Sep 2022 19:09:00.000            -13415.271179             18575.508325             12821.683265
14 Sep 2022 19:10:00.000            -13401.470539             18473.969920             12980.067689
14 Sep 2022 19:11:00.000            -13387.758030             18371.200230             13137.423063
14 Sep 2022 19:12:00.000            -13374.145120             18267.206117             13293.736811
14 Sep 2022 19:13:00.000            -13360.643213             18161.994622             13448.996441
14 Sep 2022 19:14:00.000            -13347.263649             18055.572962             13603.189546
14 Sep 2022 19:15:00.000            -13334.017697             17947.948534             13756.303802
14 Sep 2022 19:16:00.000            -13320.916557             17839.128910             13908.326974
14 Sep 2022 19:17:00.000            -13307.971356             17729.121837             14059.246913
14 Sep 2022 19:18:00.000            -13295.193146             17617.935235             14209.051559
14 Sep 2022 19:19:00.000            -13282.592902             17505.577198             14357.728941
14 Sep 2022 19:20:00.000            -13270.181521             17392.055991             14505.267179
14 Sep 2022 19:21:00.000            -13257.969815             17277.380047             14651.654487
14 Sep 2022 19:22:00.000            -13245.968518             17161.557972             14796.879168
14 Sep 2022 19:23:00.000            -13234.188273             17044.598537             14940.929623
14 Sep 2022 19:24:00.000            -13222.639639             16926.510679             15083.794344
14 Sep 2022 19:25:00.000            -13211.333084             16807.303501             15225.461922
14 Sep 2022 19:26:00.000            -13200.278983             16686.986269             15365.921044
14 Sep 2022 19:27:00.000            -13189.487618             16565.568410             15505.160495
14 Sep 2022 19:28:00.000            -13178.969175             16443.059515             15643.169160
14 Sep 2022 19:29:00.000            -13168.733742             16319.469330             15779.936022
14 Sep 2022 19:30:00.000            -13158.791308             16194.807760             15915.450166
14 Sep 2022 19:31:00.000            -13149.151757             16069.084869             16049.700781
14 Sep 2022 19:32:00.000            -13139.824873             15942.310870             16182.677156
14 Sep 2022 19:33:00.000            -13130.820330             15814.496134             16314.368686
14 Sep 2022 19:34:00.000            -13122.147698             15685.651179             16444.764870
14 Sep 2022 19:35:00.000            -13113.816435             15555.786677             16573.855313
14 Sep 2022 19:36:00.000            -13105.835888             15424.913444             16701.629726
14 Sep 2022 19:37:00.000            -13098.215289             15293.042443             16828.077929
14 Sep 2022 19:38:00.000            -13090.963759             15160.184784             16953.189851
14 Sep 2022 19:39:00.000            -13084.090298             15026.351716             17076.955528
14 Sep 2022 19:40:00.000            -13077.603787             14891.554632             17199.365108
14 Sep 2022 19:41:00.000            -13071.512990             14755.805063             17320.408851
14 Sep 2022 19:42:00.000            -13065.826545             14619.114675             17440.077128
14 Sep 2022 19:43:00.000            -13060.552967             14481.495273             17558.360423
14 Sep 2022 19:44:00.000            -13055.700645             14342.958793             17675.249334
14 Sep 2022 19:45:00.000            -13051.277843             14203.517303             17790.734574
14 Sep 2022 19:46:00.000            -13047.292692             14063.183002             17904.806971
14 Sep 2022 19:47:00.000            -13043.753195             13921.968214             18017.457468
14 Sep 2022 19:48:00.000            -13040.667221             13779.885391             18128.677129
14 Sep 2022 19:49:00.000            -13038.042506             13636.947107             18238.457131
14 Sep 2022 19:50:00.000            -13035.886652             13493.166059             18346.788773
14 Sep 2022 19:51:00.000            -13034.207121             13348.555063             18453.663471
14 Sep 2022 19:52:00.000            -13033.011239             13203.127051             18559.072764
14 Sep 2022 19:53:00.000            -13032.306190             13056.895072             18663.008309
14 Sep 2022 19:54:00.000            -13032.099020             12909.872289             18765.461886
14 Sep 2022 19:55:00.000            -13032.396629             12762.071973             18866.425398
14 Sep 2022 19:56:00.000            -13033.205773             12613.507507             18965.890869
14 Sep 2022 19:57:00.000            -13034.533066             12464.192379             19063.850448
